crash_id,crash_datetime,crash_date,latitude,longitude,n_crash_reports,contains_fatality_words,contains_pedestrian_words,contains_matatu_words,contains_motorcycle_words
17754,09/10/2015 07:59,09/10/2015,-1.267978868,36.82123827,1,0,0,0,0
17755,09/10/2015 08:01,09/10/2015,-1.296713921,36.86361022,1,0,0,0,0
17756,09/10/2015 09:53,09/10/2015,-1.281554911,36.8509203,1,0,0,0,0
17757,09/10/2015 12:25,09/10/2015,-1.149237961,36.6670427,1,0,0,0,0
17758,09/10/2015 13:36,09/10/2015,-1.535916254,37.1345115,1,0,0,0,0
17759,09/10/2015 15:56,09/10/2015,-1.321648479,36.84129996,1,0,0,0,0
17760,09/10/2015 17:44,09/10/2015,-1.288602911,36.8265491,1,0,0,1,0
17761,09/10/2015 17:53,09/10/2015,-1.233746261,36.87313835,1,0,0,0,0
17762,09/10/2015 18:03,09/10/2015,-1.259975199,36.84341754,1,0,0,0,0
17763,09/10/2015 18:11,09/10/2015,-1.230999265,36.87787438,1,0,0,0,0
17764,09/10/2015 18:58,09/10/2015,-1.117207111,37.0082784,1,0,0,0,0
17765,09/10/2015 20:35,09/10/2015,-1.305608932,36.82680776,1,0,0,0,0
17766,09/10/2015 21:12,09/10/2015,-1.291618846,36.84136403,1,0,0,0,0
17767,09/10/2015 23:15,09/10/2015,-1.296813314,36.87631179,1,0,0,0,0
17768,10/10/2015 01:09,10/10/2015,-1.316585336,36.83382522,1,0,0,0,0
17769,10/10/2015 01:52,10/10/2015,-1.31964681,36.8379736,1,0,0,0,0
17770,10/10/2015 05:02,10/10/2015,-1.298357777,36.88640147,1,0,0,0,0
17771,10/10/2015 10:27,10/10/2015,-1.252187402,36.8593671,1,0,0,0,0
17772,10/10/2015 10:48,10/10/2015,-1.244373105,36.86641808,1,0,0,0,0
17773,10/10/2015 10:54,10/10/2015,-1.328522403,36.88078002,1,0,0,0,0
17774,10/10/2015 11:45,10/10/2015,-1.27133371,36.9971389,1,0,0,0,0
17775,10/10/2015 12:29,10/10/2015,-1.257804798,36.82684863,1,0,0,0,0
17776,10/10/2015 16:31,10/10/2015,-1.213252759,36.66053108,1,0,0,0,0
17777,10/10/2015 16:51,10/10/2015,-1.217244186,36.89138626,1,0,0,0,0
17778,10/10/2015 17:30,10/10/2015,-1.285516811,36.8300225,1,1,0,0,0
17779,10/10/2015 17:36,10/10/2015,-1.202228508,36.65523351,1,1,0,0,0
17780,10/10/2015 19:18,10/10/2015,-1.42212551,36.9462118,1,0,0,0,0
17781,11/10/2015 12:12,11/10/2015,-1.518899409,37.2537769,1,0,0,0,0
17782,11/10/2015 13:59,11/10/2015,-1.339643067,36.77127671,1,0,0,0,0
17783,11/10/2015 18:32,11/10/2015,-0.950058912,36.600688,1,0,0,0,0
17784,11/10/2015 18:57,11/10/2015,-1.222852011,36.663602,1,0,0,0,0
17785,11/10/2015 19:20,11/10/2015,-1.196342467,36.92423137,1,0,0,1,0
17786,11/10/2015 20:42,11/10/2015,-1.32995104,36.86651852,1,0,0,0,0
17787,11/10/2015 21:08,11/10/2015,-1.263724304,36.75829052,1,0,0,1,0
17788,11/10/2015 23:04,11/10/2015,-1.306842411,36.8403217,1,0,0,0,0
17789,12/10/2015 02:37,12/10/2015,-1.33025065,36.8665554,1,0,0,0,0
17790,12/10/2015 06:38,12/10/2015,-1.293111911,36.7917109,1,0,0,0,0
17791,12/10/2015 06:50,12/10/2015,-1.329276959,36.85423148,1,0,0,0,0
17792,12/10/2015 07:47,12/10/2015,-1.277172911,36.8102905,1,1,0,0,0
17793,12/10/2015 09:38,12/10/2015,-1.274933811,36.82341674,1,0,0,0,0
17794,12/10/2015 13:48,12/10/2015,-1.239671011,36.7399825,1,0,0,0,0
17795,12/10/2015 18:30,12/10/2015,-1.299121777,36.76276447,1,0,0,0,0
17796,12/10/2015 19:10,12/10/2015,-1.201573468,36.91902246,1,0,0,0,0
17797,12/10/2015 19:21,12/10/2015,-0.794235713,37.1303183,1,0,0,0,0
17798,13/10/2015 06:16,13/10/2015,-1.188858097,36.9313897,1,0,0,0,0
17799,13/10/2015 06:20,13/10/2015,-1.260987011,36.792201,1,0,0,0,0
17800,13/10/2015 07:30,13/10/2015,-1.33264201,36.78224,1,0,0,0,0
17801,13/10/2015 07:43,13/10/2015,-1.224957411,36.8386388,1,0,0,0,0
17802,13/10/2015 08:34,13/10/2015,-1.265139011,36.673039,1,0,0,0,0
17803,13/10/2015 08:38,13/10/2015,-1.259366931,36.84312276,1,0,0,0,0
17804,13/10/2015 17:02,13/10/2015,-1.295170613,36.83460236,1,0,0,0,0
17805,13/10/2015 17:19,13/10/2015,-1.431114065,36.96363282,1,0,0,0,0
17806,13/10/2015 17:22,13/10/2015,-1.3892678,36.93763464,1,0,0,0,0
17807,13/10/2015 17:24,13/10/2015,-1.329870627,36.85579008,1,0,0,0,0
17808,13/10/2015 17:59,13/10/2015,-1.289976477,36.77034987,1,0,0,0,0
17809,13/10/2015 18:00,13/10/2015,-1.286987311,36.7424011,1,1,0,0,0
17810,13/10/2015 18:03,13/10/2015,-1.217977811,36.8962966,1,0,0,0,0
17811,13/10/2015 18:05,13/10/2015,-1.395628376,36.94102487,1,0,0,0,0
17812,13/10/2015 20:47,13/10/2015,-1.287289711,36.8302535,1,0,0,1,0
17813,13/10/2015 21:13,13/10/2015,-1.257911311,36.868017,1,0,0,0,0
17814,14/10/2015 06:45,14/10/2015,-1.331436068,36.88852577,1,0,0,0,0
17815,14/10/2015 06:45,14/10/2015,-1.20361355,36.9173289,1,0,0,0,0
17816,14/10/2015 06:56,14/10/2015,-1.259975199,36.84341754,1,0,0,0,0
17817,14/10/2015 06:56,14/10/2015,-2.799343803,37.5364235,1,0,0,0,0
17818,14/10/2015 07:11,14/10/2015,-0.981898012,36.585709,1,0,0,0,0
17819,14/10/2015 07:13,14/10/2015,-1.264745298,36.73866424,1,0,0,0,0
17820,14/10/2015 07:19,14/10/2015,-1.244109188,36.86810681,1,0,0,0,0
17821,14/10/2015 07:19,14/10/2015,-1.155200011,36.926124,1,0,0,0,0
17822,14/10/2015 08:31,14/10/2015,-1.329626989,36.6868943,1,1,0,0,0
17823,14/10/2015 08:36,14/10/2015,-1.242579211,36.6646243,1,0,0,1,0
17824,14/10/2015 09:11,14/10/2015,-1.300067611,36.7806281,1,0,0,0,0
17825,14/10/2015 09:36,14/10/2015,-1.304774609,36.82635008,1,0,0,0,0
17826,14/10/2015 13:31,14/10/2015,-1.292060411,36.8270392,1,0,0,0,0
17827,14/10/2015 13:56,14/10/2015,-1.259086961,36.77803207,1,0,0,0,0
17828,14/10/2015 20:05,14/10/2015,-1.287352527,36.83666975,1,0,0,1,0
17829,14/10/2015 20:07,14/10/2015,-1.215370005,36.85115173,1,0,0,0,0
17830,14/10/2015 20:16,14/10/2015,-1.244783011,36.86685424,1,0,0,0,0
17831,15/10/2015 04:58,15/10/2015,-1.228883211,36.693365,1,0,0,0,0
17832,15/10/2015 05:00,15/10/2015,-1.314301525,36.80755502,1,0,0,0,0
17833,15/10/2015 05:23,15/10/2015,-1.305744511,36.82693484,1,0,0,0,0
17834,15/10/2015 07:51,15/10/2015,-1.233941961,36.93050485,1,0,0,0,0
17835,15/10/2015 08:16,15/10/2015,-1.462626773,37.01220939,1,0,0,0,0
17836,15/10/2015 09:18,15/10/2015,-1.307857921,36.7359663,1,0,0,0,1
17837,15/10/2015 11:51,15/10/2015,-1.052592511,37.0996808,1,0,0,0,0
17838,15/10/2015 14:46,15/10/2015,-1.290716447,36.82498416,1,0,0,0,0
17839,15/10/2015 16:17,15/10/2015,-1.299572217,36.78711311,1,0,0,0,0
17840,15/10/2015 16:46,15/10/2015,-1.258488811,36.7894732,1,0,0,0,0
17841,15/10/2015 17:25,15/10/2015,-1.285638678,36.83126707,1,0,0,0,0
17842,16/10/2015 08:02,16/10/2015,-1.259366931,36.84312276,1,0,0,0,0
17843,16/10/2015 08:36,16/10/2015,-1.211500111,36.9076353,1,0,0,0,0
17844,16/10/2015 08:48,16/10/2015,-1.26658511,36.8034323,1,0,0,0,0
17845,16/10/2015 09:35,16/10/2015,-1.302177089,36.82541198,1,0,0,0,0
17846,16/10/2015 12:31,16/10/2015,-1.293247037,36.94380064,1,0,0,0,0
17847,16/10/2015 12:36,16/10/2015,-1.344459005,36.902554,1,0,0,0,0
17848,16/10/2015 14:25,16/10/2015,-1.29006771,37.1608713,1,0,0,0,0
17849,16/10/2015 16:55,16/10/2015,-1.258157311,36.83022,1,0,0,0,0
17850,16/10/2015 17:17,16/10/2015,-1.327656011,36.691223,1,0,0,0,0
17851,16/10/2015 18:30,16/10/2015,-0.669513213,37.2061138,1,0,0,0,0
17852,16/10/2015 19:52,16/10/2015,-1.201573468,36.91902246,1,0,0,0,0
17853,16/10/2015 23:07,16/10/2015,-1.273982511,36.800384,1,0,0,0,0
17854,17/10/2015 00:27,17/10/2015,-1.296095758,36.88536544,1,0,0,0,0
17855,17/10/2015 00:29,17/10/2015,-1.297014383,36.875658,1,0,0,0,0
17856,17/10/2015 02:59,17/10/2015,-1.244792616,36.86769895,1,0,0,0,0
17857,17/10/2015 08:39,17/10/2015,-1.280889261,36.82357025,1,0,0,0,0
17858,17/10/2015 09:13,17/10/2015,-0.983374612,36.6323335,1,0,0,0,0
17859,17/10/2015 12:58,17/10/2015,-1.297014383,36.875658,1,0,0,0,0
17860,17/10/2015 13:23,17/10/2015,-1.205302457,36.78181472,1,0,0,0,0
17861,17/10/2015 13:48,17/10/2015,-1.283076364,36.76589468,1,0,0,0,0
17862,17/10/2015 18:42,17/10/2015,-1.255927238,36.6954911,1,0,0,0,0
17863,17/10/2015 19:58,17/10/2015,-1.293864411,36.7619064,1,1,0,0,0
17864,18/10/2015 00:55,18/10/2015,-1.258828361,36.77888705,1,1,0,0,0
17865,18/10/2015 13:56,18/10/2015,-1.296967961,36.87565163,1,0,0,0,0
17866,18/10/2015 20:16,18/10/2015,-1.149244111,36.9620097,1,0,0,0,0
17867,18/10/2015 20:41,18/10/2015,-1.188849811,36.93138244,1,0,0,0,0
17868,18/10/2015 20:42,18/10/2015,-1.14391776,36.96593126,1,0,0,0,0
17869,18/10/2015 23:13,18/10/2015,-1.264306642,36.73225645,1,0,0,0,0
17870,18/10/2015 23:39,18/10/2015,-1.328156511,36.870764,1,0,0,0,0
17871,19/10/2015 06:27,19/10/2015,-1.329936711,36.87100697,1,0,0,0,0
17872,19/10/2015 07:50,19/10/2015,-1.304214585,36.8393385,1,0,0,0,0
17873,19/10/2015 10:16,19/10/2015,-1.287755211,36.7842945,1,0,0,0,0
17874,19/10/2015 11:39,19/10/2015,-1.233801613,36.87316981,1,0,0,0,0
17875,19/10/2015 11:40,19/10/2015,-1.258180011,36.84283,1,0,0,0,0
17876,19/10/2015 13:08,19/10/2015,-1.305744511,36.82693484,1,0,0,0,0
17877,19/10/2015 17:18,19/10/2015,-1.259731425,36.78673296,1,0,0,0,0
17878,19/10/2015 18:24,19/10/2015,-1.380082856,36.6830718,1,0,0,0,0
17879,20/10/2015 05:35,20/10/2015,-1.279376561,36.81822638,1,1,0,1,0
17880,20/10/2015 06:40,20/10/2015,-1.244783011,36.86685424,1,0,0,0,0
17881,20/10/2015 06:53,20/10/2015,-1.256604611,36.882293,1,0,0,0,0
17882,20/10/2015 19:37,20/10/2015,-1.300442011,36.769085,1,0,0,0,0
17883,20/10/2015 19:47,20/10/2015,-1.121478012,36.6562995,1,0,0,0,0
17884,20/10/2015 20:15,20/10/2015,-1.263051212,36.76382012,1,0,0,0,0
17885,20/10/2015 20:53,20/10/2015,-1.179151111,36.8376646,1,0,0,0,0
17886,20/10/2015 21:09,20/10/2015,-1.285114611,36.8292343,1,0,0,0,0
17887,21/10/2015 06:00,21/10/2015,-1.316142306,36.81382765,1,0,0,0,0
17888,21/10/2015 06:22,21/10/2015,-1.264284811,36.8537605,1,0,0,0,0
17889,21/10/2015 07:47,21/10/2015,-1.269143011,36.83258537,1,0,0,0,0
17890,21/10/2015 08:51,21/10/2015,-1.284925211,36.8238183,1,0,0,0,0
17891,21/10/2015 10:50,21/10/2015,-1.291928139,36.80569789,1,0,0,0,0
17892,21/10/2015 11:58,21/10/2015,-1.163748913,36.9535797,1,0,0,0,0
17893,21/10/2015 12:37,21/10/2015,-1.285990631,36.81832409,1,0,0,0,0
17894,21/10/2015 12:47,21/10/2015,-1.298893911,36.7909591,1,0,0,0,0
17895,21/10/2015 15:15,21/10/2015,-1.260336511,36.710606,1,0,0,0,0
17896,21/10/2015 16:18,21/10/2015,-1.310703011,36.835427,1,1,0,0,0
17897,21/10/2015 17:31,21/10/2015,-1.259226011,36.776927,1,0,0,0,0
17898,21/10/2015 17:36,21/10/2015,-1.273061112,36.8129184,1,0,0,0,0
17899,21/10/2015 19:15,21/10/2015,-1.299698643,36.80728914,1,0,0,0,0
17900,22/10/2015 03:32,22/10/2015,-1.35535981,36.7364661,1,0,0,0,0
17901,22/10/2015 08:42,22/10/2015,-1.380082856,36.6830718,1,1,0,0,0
17902,22/10/2015 09:18,22/10/2015,-1.247806811,36.8720775,1,0,0,0,0
17903,22/10/2015 11:33,22/10/2015,-1.291602261,36.79516685,1,0,0,1,0
17904,22/10/2015 14:45,22/10/2015,-1.39570413,36.94089234,1,0,0,0,0
17905,22/10/2015 15:34,22/10/2015,-1.309217518,36.72780856,1,0,0,0,0
17906,22/10/2015 16:22,22/10/2015,-1.293530314,36.81597957,1,0,0,0,1
17907,22/10/2015 16:44,22/10/2015,-1.305231915,36.82638161,1,0,0,0,0
17908,22/10/2015 16:54,22/10/2015,-1.304214585,36.8393385,1,0,0,0,0
17909,22/10/2015 18:43,22/10/2015,-1.283884111,36.8315315,1,0,0,0,0
17910,22/10/2015 18:44,22/10/2015,-1.264266609,36.74698523,1,1,1,0,0
17911,22/10/2015 19:58,22/10/2015,-1.297300111,36.8730998,1,0,0,0,0
17912,22/10/2015 20:44,22/10/2015,-1.292287874,36.84238844,1,0,0,0,0
17913,22/10/2015 21:09,22/10/2015,-1.33443661,36.8831876,1,0,1,0,0
17914,22/10/2015 22:05,22/10/2015,-1.294684668,36.85307883,1,0,0,0,0
17915,23/10/2015 06:35,23/10/2015,-1.291832661,36.8141659,1,0,0,0,0
17916,23/10/2015 06:40,23/10/2015,-1.257344232,36.84298362,1,0,0,0,0
17917,23/10/2015 06:44,23/10/2015,-1.231018192,36.87832985,1,0,0,0,0
17918,23/10/2015 07:20,23/10/2015,-1.263712951,36.82248238,1,0,0,0,0
17919,23/10/2015 07:32,23/10/2015,-1.292797911,36.820191,1,0,0,0,0
17920,23/10/2015 08:27,23/10/2015,-1.323770853,36.84483024,1,0,0,0,0
17921,23/10/2015 09:01,23/10/2015,-1.284171711,36.8262282,1,0,0,0,0
17922,23/10/2015 17:15,23/10/2015,-1.282346044,36.8709669,1,0,0,0,0
17923,23/10/2015 17:55,23/10/2015,-1.313299854,36.85454704,1,0,0,0,0
17924,23/10/2015 23:02,23/10/2015,-1.234637911,36.8120795,1,0,0,0,0
17925,24/10/2015 08:52,24/10/2015,-1.220086223,36.89128173,1,0,0,0,0
17926,24/10/2015 09:55,24/10/2015,-1.291348918,36.89190172,1,0,0,0,0
17927,24/10/2015 11:14,24/10/2015,-1.202567895,36.83362896,1,0,0,0,0
17928,24/10/2015 12:20,24/10/2015,-1.29515572,36.8219108,1,0,0,1,0
17929,24/10/2015 12:40,24/10/2015,-1.149260633,36.9620546,1,0,0,0,0
17930,24/10/2015 12:58,24/10/2015,-1.176280211,36.9399912,1,0,0,0,0
17931,24/10/2015 16:18,24/10/2015,-1.281420411,36.822658,1,0,0,1,0
17932,24/10/2015 19:00,24/10/2015,-1.264344578,36.74856634,1,0,0,0,0
17933,24/10/2015 21:53,24/10/2015,-1.300256605,36.76785989,1,0,0,0,0
17934,25/10/2015 10:22,25/10/2015,-1.259366931,36.84312276,1,0,0,0,0
17935,25/10/2015 15:47,25/10/2015,-1.268994211,36.8499362,1,0,0,0,0
17936,25/10/2015 20:55,25/10/2015,-1.264891325,36.80207272,1,0,0,0,0
17937,26/10/2015 07:08,26/10/2015,-1.331436068,36.88852577,1,0,0,0,0
17938,26/10/2015 07:13,26/10/2015,-1.33210371,36.9261807,1,0,0,0,0
17939,26/10/2015 07:29,26/10/2015,-1.330705172,36.85674344,1,0,0,0,0
17940,26/10/2015 07:35,26/10/2015,-1.264231311,36.8376775,1,0,0,0,0
17941,26/10/2015 07:39,26/10/2015,-1.258179733,36.70192021,1,0,0,0,0
17942,26/10/2015 08:12,26/10/2015,-1.255901411,36.69550016,1,0,0,0,0
17943,26/10/2015 08:23,26/10/2015,-1.215499093,36.83515033,1,0,0,0,0
17944,26/10/2015 09:18,26/10/2015,-1.264266609,36.74698523,1,0,0,0,0
17945,26/10/2015 13:03,26/10/2015,-1.267012358,36.84561635,1,0,0,0,0
17946,26/10/2015 13:48,26/10/2015,-1.323715492,36.90009758,1,0,0,0,0
17947,26/10/2015 16:32,26/10/2015,-1.259545953,36.77552501,1,0,0,0,0
17948,26/10/2015 17:11,26/10/2015,-1.29515572,36.8219108,1,0,0,0,0
17949,26/10/2015 18:30,26/10/2015,-1.295175011,36.7606076,1,0,0,0,0
17950,26/10/2015 20:48,26/10/2015,-1.263937134,36.75780979,1,0,0,0,0
17951,26/10/2015 20:52,26/10/2015,-1.262874669,36.76425694,1,0,0,0,0
17952,26/10/2015 21:01,26/10/2015,-1.265658311,36.8022693,1,0,0,0,0
17953,26/10/2015 21:11,26/10/2015,-1.300878561,36.7640906,1,0,0,0,0
17954,26/10/2015 22:33,26/10/2015,-2.100000007,36.75,1,0,0,1,0
17955,27/10/2015 06:35,27/10/2015,-1.282211811,36.8312781,1,0,0,1,0
17956,27/10/2015 08:22,27/10/2015,-1.297803641,36.87134223,1,0,0,1,0
17957,27/10/2015 08:32,27/10/2015,-1.29678099,36.86359628,1,0,0,0,0
17958,27/10/2015 08:43,27/10/2015,-1.285562955,36.81994306,1,0,0,0,0
17959,27/10/2015 11:06,27/10/2015,-1.299527011,36.792314,1,0,0,0,1
17960,27/10/2015 17:06,27/10/2015,-1.304395161,36.6925789,1,0,0,0,0
17961,27/10/2015 17:32,27/10/2015,-1.252525041,36.85989104,1,0,0,0,0
17962,27/10/2015 17:42,27/10/2015,-1.204704011,36.778085,1,0,0,0,0
17963,27/10/2015 18:30,27/10/2015,-1.308679204,36.82847822,1,0,0,0,0
17964,27/10/2015 21:44,27/10/2015,-1.218636954,36.89136143,1,0,0,0,0
17965,27/10/2015 21:53,27/10/2015,-1.292402426,36.80810986,1,0,0,0,0
17966,28/10/2015 10:08,28/10/2015,-1.32703951,36.84570152,1,0,0,0,0
17967,28/10/2015 18:02,28/10/2015,-1.281420411,36.822658,1,0,0,1,0
17968,28/10/2015 20:54,28/10/2015,-1.269830311,36.8074321,1,0,0,0,0
17969,28/10/2015 22:58,28/10/2015,-1.218636954,36.89136143,1,0,0,0,0
17970,29/10/2015 01:59,29/10/2015,-1.310831971,36.8054493,1,0,0,0,0
17971,29/10/2015 07:57,29/10/2015,-1.319316367,36.83830302,1,0,0,0,0
17972,29/10/2015 15:46,29/10/2015,-1.171190302,36.97258244,1,0,0,0,0
17973,29/10/2015 17:01,29/10/2015,-1.030234612,37.0700169,1,0,0,0,0
17974,29/10/2015 20:31,29/10/2015,-1.227189688,36.91738265,1,0,0,0,0
17975,30/10/2015 06:11,30/10/2015,-1.303021886,36.75048217,1,0,0,0,0
17976,30/10/2015 07:13,30/10/2015,-0.766670013,37.03333,1,0,0,0,0
17977,30/10/2015 14:18,30/10/2015,-1.244783011,36.86685424,1,0,0,0,0
17978,30/10/2015 15:24,30/10/2015,-1.262912536,36.90709115,1,0,0,0,0
17979,30/10/2015 17:30,30/10/2015,-1.303118007,36.82572125,1,0,0,0,0
17980,30/10/2015 19:08,30/10/2015,-1.319316367,36.83830302,1,0,0,0,0
17981,30/10/2015 19:36,30/10/2015,-1.32841261,36.88072,1,0,0,0,0
17982,30/10/2015 21:45,30/10/2015,-1.297501177,36.88580277,1,0,0,0,0
17983,30/10/2015 22:12,30/10/2015,-1.234231511,36.8249416,1,1,1,0,0
17984,30/10/2015 22:57,30/10/2015,-1.277458337,36.82120804,1,0,0,0,0
17985,31/10/2015 05:33,31/10/2015,-1.238130833,36.84397138,1,1,0,0,0
17986,31/10/2015 09:06,31/10/2015,-1.218636954,36.89136143,1,0,0,0,0
17987,31/10/2015 11:50,31/10/2015,-1.181439011,36.938036,1,0,0,0,0
17988,31/10/2015 11:53,31/10/2015,-1.270195511,36.9198722,1,0,0,0,0
17989,31/10/2015 12:53,31/10/2015,-1.314230711,36.8141443,1,0,0,0,0
17990,31/10/2015 13:19,31/10/2015,-1.259472953,36.8427457,1,0,0,0,0
17991,31/10/2015 14:46,31/10/2015,-1.223170236,36.80241828,1,0,0,0,0
17992,31/10/2015 22:36,31/10/2015,-1.285169211,36.8317991,1,0,0,0,0
17993,01/11/2015 00:10,01/11/2015,-1.283085915,36.90217148,1,0,0,0,0
17994,01/11/2015 02:16,01/11/2015,-1.304942478,36.82676112,1,0,0,0,0
17995,01/11/2015 12:46,01/11/2015,-1.185935716,36.90666876,1,0,0,0,0
17996,01/11/2015 16:10,01/11/2015,-0.983540412,36.5887725,1,0,0,0,0
17997,01/11/2015 16:29,01/11/2015,-1.20311435,36.83347508,1,0,0,0,0
17998,01/11/2015 16:54,01/11/2015,-1.154618712,36.63872314,1,0,0,0,0
17999,01/11/2015 17:54,01/11/2015,-0.930145912,37.2315093,1,0,0,0,0
18000,02/11/2015 06:59,02/11/2015,-1.329936711,36.87100697,1,0,0,0,0
18001,02/11/2015 07:19,02/11/2015,-1.287989376,36.8745106,1,0,0,0,0
18002,02/11/2015 13:22,02/11/2015,-1.331360204,36.86259433,1,0,0,0,0
18003,02/11/2015 14:21,02/11/2015,-1.34438869,36.90263225,1,0,0,0,0
18004,02/11/2015 15:25,02/11/2015,-1.264331136,36.74698435,1,0,0,0,0
18005,02/11/2015 15:28,02/11/2015,-1.304622686,36.80631848,1,0,0,0,0
18006,02/11/2015 16:17,02/11/2015,-1.291023771,36.77672878,1,0,0,0,0
18007,02/11/2015 19:04,02/11/2015,-1.278825578,36.8340014,1,1,1,0,0
18008,02/11/2015 20:14,02/11/2015,-1.251982204,36.85991879,1,0,0,0,0
18009,02/11/2015 20:15,02/11/2015,-1.259366931,36.84312276,1,0,0,0,0
18010,03/11/2015 06:07,03/11/2015,-1.097318949,37.01741204,1,0,0,0,0
18011,03/11/2015 06:17,03/11/2015,-1.233801613,36.87316981,1,0,0,0,0
18012,03/11/2015 07:13,03/11/2015,-1.331398154,36.88855476,1,0,0,0,0
18013,03/11/2015 07:28,03/11/2015,-1.259731425,36.78673296,1,0,0,0,0
18014,03/11/2015 07:38,03/11/2015,-1.266865011,36.834358,1,0,0,0,0
18015,03/11/2015 08:26,03/11/2015,-1.246036507,36.77260522,1,0,0,1,0
18016,03/11/2015 09:37,03/11/2015,-1.119072512,36.618408,1,0,0,0,0
18017,03/11/2015 10:16,03/11/2015,-1.293028672,36.84099047,1,0,0,0,0
18018,03/11/2015 10:29,03/11/2015,-1.32217496,36.70737997,1,0,0,1,0
18019,03/11/2015 11:48,03/11/2015,-1.287088231,36.81820856,1,0,0,0,0
18020,03/11/2015 16:10,03/11/2015,-1.29163706,36.84111395,1,0,0,0,0
18021,03/11/2015 20:18,03/11/2015,-1.39112001,36.937976,1,0,0,0,0
18022,03/11/2015 20:43,03/11/2015,-1.322828084,36.80263887,1,0,0,0,0
18023,03/11/2015 21:03,03/11/2015,-1.270419211,36.8032379,1,0,1,0,0
18024,04/11/2015 07:15,04/11/2015,-1.261031888,36.79644101,1,0,0,0,0
18025,04/11/2015 07:21,04/11/2015,-1.259472953,36.8427457,1,0,0,0,0
18026,04/11/2015 07:23,04/11/2015,-1.263940845,36.802048,1,0,0,0,0
18027,04/11/2015 07:29,04/11/2015,-1.244783011,36.86685424,1,0,0,0,0
18028,04/11/2015 08:42,04/11/2015,-1.275238035,36.81291299,1,0,0,0,0
18029,04/11/2015 16:04,04/11/2015,-1.280741411,36.6603832,1,0,0,0,0
18030,04/11/2015 17:11,04/11/2015,-1.45774841,36.9656467,1,0,0,0,0
18031,04/11/2015 17:25,04/11/2015,-1.468365282,36.96095076,1,0,0,0,0
18032,04/11/2015 17:33,04/11/2015,-1.285589911,36.8199566,1,0,0,0,0
18033,04/11/2015 17:53,04/11/2015,-1.37117389,36.919087,1,0,0,0,0
18034,04/11/2015 17:54,04/11/2015,-2.080743606,37.4716401,1,1,0,0,0
18035,04/11/2015 17:55,04/11/2015,-1.297443986,36.89407323,1,0,0,0,0
18036,04/11/2015 18:33,04/11/2015,-1.284477411,36.8333763,1,0,0,0,0
18037,04/11/2015 18:36,04/11/2015,-1.150208554,36.96195088,1,0,0,0,0
18038,04/11/2015 22:18,04/11/2015,-1.325599927,36.79449153,1,0,0,0,0
18039,04/11/2015 23:09,04/11/2015,-1.141397612,36.6606528,1,0,0,0,0
18040,05/11/2015 06:32,05/11/2015,-1.309503112,36.85664038,1,0,0,0,0
18041,05/11/2015 06:43,05/11/2015,-1.230061245,36.80394444,1,0,0,1,0
18042,05/11/2015 06:49,05/11/2015,-1.220865011,36.8014,1,0,0,0,0
18043,05/11/2015 07:09,05/11/2015,-1.293999773,36.85178465,1,0,0,0,0
18044,05/11/2015 07:41,05/11/2015,-1.269499011,36.8123117,1,0,0,0,0
18045,05/11/2015 08:23,05/11/2015,-1.288367511,36.8137523,1,0,0,0,0
18046,05/11/2015 08:23,05/11/2015,-1.39646101,36.74589,1,0,0,0,0
18047,05/11/2015 08:48,05/11/2015,-1.266623711,36.7464754,1,0,0,0,0
18048,05/11/2015 11:04,05/11/2015,-1.226487011,36.795583,1,0,0,0,0
18049,05/11/2015 16:22,05/11/2015,-1.149237961,36.6670427,1,0,0,0,0
18050,05/11/2015 18:22,05/11/2015,-1.31860926,36.8114453,1,0,0,0,0
18051,05/11/2015 19:38,05/11/2015,-1.25236084,36.6886526,1,0,0,1,0
18052,05/11/2015 20:58,05/11/2015,-1.310831971,36.8054493,1,0,0,0,0
18053,06/11/2015 05:55,06/11/2015,-1.298194095,36.80314946,1,0,0,0,0
18054,06/11/2015 06:08,06/11/2015,-1.306875761,36.80301175,1,0,0,0,0
18055,06/11/2015 06:09,06/11/2015,-1.263065011,36.82494,1,0,0,0,0
18056,06/11/2015 07:32,06/11/2015,-1.262618084,36.7185235,1,0,0,0,0
18057,06/11/2015 11:06,06/11/2015,-1.312046205,36.81619577,1,0,0,0,0
18058,06/11/2015 11:11,06/11/2015,-1.301302611,36.8209033,1,1,0,0,0
18059,06/11/2015 11:18,06/11/2015,-1.316009815,36.81374488,1,0,0,1,0
18060,06/11/2015 14:02,06/11/2015,-1.285486905,36.83242839,1,0,0,0,0
18061,06/11/2015 14:08,06/11/2015,-1.290993511,36.8280923,1,0,0,0,0
18062,06/11/2015 15:30,06/11/2015,-1.271076067,36.80737511,1,0,0,0,0
18063,06/11/2015 15:38,06/11/2015,-1.265521955,36.80258747,1,0,0,0,0
18064,06/11/2015 15:53,06/11/2015,-1.149237961,36.6670427,1,0,0,0,0
18065,06/11/2015 15:59,06/11/2015,-1.255774061,36.87876418,1,1,0,0,0
18066,06/11/2015 17:36,06/11/2015,-1.164792106,36.95728033,1,0,0,0,0
18067,06/11/2015 20:03,06/11/2015,-1.37930101,36.7662532,1,0,0,0,0
18068,06/11/2015 20:58,06/11/2015,-1.247501698,36.8727228,1,0,0,0,0
18069,06/11/2015 21:35,06/11/2015,-1.319403667,36.8380324,1,0,0,0,0
18070,06/11/2015 21:45,06/11/2015,-1.420153978,36.95400571,1,0,0,0,0
